timestamp,year,month,day,radn,maxt,mint,rain,evap,tavg,humid,wind,sumradn,datetime,month_day,past_year,cumrain
1985-10-01,1985,10,274,13.587,19.6,7.0,0.0,3.0,12.8,71.3,1.2,8.8,19851001,1001,1985,0.0
1985-10-02,1985,10,275,15.263,21.8,4.9,0.0,3.5,13.1,70.8,1.3,10.7,19851002,1002,1985,0.0
1985-10-03,1985,10,276,13.05,25.6,5.6,0.0,3.3,14.4,72.5,0.7,8.4,19851003,1003,1985,0.0
1985-10-04,1985,10,277,5.263,17.5,9.6,1.3,1.2,13.4,85.8,0.6,0.0,19851004,1004,1985,1.3
1985-10-05,1985,10,278,5.219,17.8,13.1,28.3,1.2,15.1,85.5,2.7,0.0,19851005,1005,1985,29.6
1985-10-06,1985,10,279,5.811,19.2,12.0,3.1,1.3,15.6,86.3,1.2,0.7,19851006,1006,1985,32.7
1985-10-07,1985,10,280,12.989,24.3,11.7,0.0,2.8,17.1,77.5,0.6,8.7,19851007,1007,1985,32.7
1985-10-08,1985,10,281,12.096,26.1,11.0,0.0,3.1,16.7,75.3,0.8,7.8,19851008,1008,1985,32.7
1985-10-09,1985,10,282,9.602,25.2,9.5,0.0,2.2,16.9,80.5,0.6,5.1,19851009,1009,1985,32.7
1985-10-10,1985,10,283,5.001,20.7,17.2,33.3,0.7,19.4,93.0,1.1,0.0,19851010,1010,1985,66.0
1985-10-11,1985,10,284,4.958,22.5,19.4,19.2,0.9,20.7,93.5,0.3,0.0,19851011,1011,1985,85.2
1985-10-12,1985,10,285,5.003,24.3,19.2,20.5,2.3,22.0,87.3,1.6,0.1,19851012,1012,1985,105.7
1985-10-13,1985,10,286,9.156,23.2,11.0,0.4,3.0,18.2,73.8,1.8,4.9,19851013,1013,1985,106.1
1985-10-14,1985,10,287,8.655,20.6,9.6,0.0,2.0,13.9,75.3,0.5,4.4,19851014,1014,1985,106.1
1985-10-15,1985,10,288,11.185,23.8,10.3,0.0,2.8,15.7,75.8,0.6,7.4,19851015,1015,1985,106.1
1985-10-16,1985,10,289,4.744,16.8,13.5,3.1,1.5,15.1,90.3,0.8,0.0,19851016,1016,1985,109.2
1985-10-17,1985,10,290,12.141,19.3,8.4,0.0,2.6,14.0,63.8,1.3,8.7,19851017,1017,1985,109.2
1985-10-18,1985,10,291,11.717,17.0,5.1,0.0,2.9,10.0,63.0,1.3,8.3,19851018,1018,1985,109.2
1985-10-19,1985,10,292,7.324,16.2,4.0,0.0,3.4,9.9,63.5,1.2,3.2,19851019,1019,1985,109.2
1985-10-20,1985,10,293,7.939,17.3,6.0,0.0,2.0,10.7,64.0,0.9,4.0,19851020,1020,1985,109.2
1985-10-21,1985,10,294,12.308,19.5,3.0,0.0,2.5,10.0,66.8,0.9,9.3,19851021,1021,1985,109.2
1985-10-22,1985,10,295,10.976,20.0,3.4,0.0,2.5,10.6,78.0,1.1,7.8,19851022,1022,1985,109.2
1985-10-23,1985,10,296,9.825,20.2,7.2,0.0,2.1,12.1,81.0,1.0,6.5,19851023,1023,1985,109.2
1985-10-24,1985,10,297,9.836,21.6,9.1,0.0,2.6,13.7,72.0,0.9,6.6,19851024,1024,1985,109.2
1985-10-25,1985,10,298,6.744,18.6,4.6,0.0,1.8,11.7,76.3,1.0,2.9,19851025,1025,1985,109.2
1985-10-26,1985,10,299,11.317,20.9,7.9,0.0,2.4,13.8,72.8,0.9,8.6,19851026,1026,1985,109.2
1985-10-27,1985,10,300,10.754,22.8,5.5,0.0,2.2,13.1,75.0,1.0,8.0,19851027,1027,1985,109.2
1985-10-28,1985,10,301,7.87,22.5,7.4,5.0,1.7,13.9,78.8,0.6,4.5,19851028,1028,1985,114.2
1985-10-29,1985,10,302,4.222,15.2,12.1,10.1,1.3,13.6,91.5,0.9,0.0,19851029,1029,1985,124.3
1985-10-30,1985,10,303,10.369,23.5,11.6,0.0,2.2,16.2,80.8,0.8,7.8,19851030,1030,1985,124.3
1985-10-31,1985,10,304,4.148,17.5,10.2,1.0,0.8,13.3,88.0,0.7,0.0,19851031,1031,1985,125.3
1985-11-01,1985,11,305,4.895,13.0,4.6,0.0,1.5,10.5,71.0,1.5,1.0,19851101,1101,1985,0.0
1985-11-02,1985,11,306,11.4,16.3,0.7,0.0,2.0,7.5,72.8,1.0,9.4,19851102,1102,1985,0.0
1985-11-03,1985,11,307,11.167,17.6,-0.3,0.0,2.0,7.2,69.8,0.7,9.2,19851103,1103,1985,0.0
1985-11-04,1985,11,308,9.243,18.8,2.1,0.0,1.7,8.9,75.8,0.7,6.8,19851104,1104,1985,0.0
1985-11-05,1985,11,309,7.187,18.3,4.4,0.0,1.1,10.8,79.3,0.7,4.2,19851105,1105,1985,0.0
1985-11-06,1985,11,310,3.937,15.1,10.2,6.0,0.8,12.6,91.3,0.8,0.0,19851106,1106,1985,6.0
1985-11-07,1985,11,311,5.115,20.2,11.5,6.3,1.5,15.2,78.8,1.4,1.6,19851107,1107,1985,12.3
1985-11-08,1985,11,312,4.247,16.6,7.8,0.0,1.4,12.1,81.3,0.9,0.5,19851108,1108,1985,12.3
1985-11-09,1985,11,313,4.363,12.8,5.8,3.6,0.7,10.0,84.0,1.9,0.7,19851109,1109,1985,15.9
1985-11-10,1985,11,314,4.031,9.2,4.2,1.9,0.6,6.8,76.0,1.4,0.3,19851110,1110,1985,17.8
1985-11-11,1985,11,315,4.221,9.5,2.6,8.4,0.9,5.5,86.3,2.2,0.6,19851111,1111,1985,26.2
1985-11-12,1985,11,316,3.746,4.9,1.4,3.7,0.6,2.8,91.3,0.6,0.0,19851112,1112,1985,29.9
1985-11-13,1985,11,317,5.256,6.7,1.1,2.8,0.8,4.2,85.0,0.9,2.1,19851113,1113,1985,32.7
1985-11-14,1985,11,318,5.729,10.4,2.0,1.1,0.8,5.7,81.0,1.2,2.8,19851114,1114,1985,33.8
1985-11-15,1985,11,319,8.302,11.3,0.2,0.0,1.8,5.5,77.8,1.0,6.4,19851115,1115,1985,33.8
1985-11-16,1985,11,320,4.426,7.2,-2.3,4.9,0.5,2.6,92.8,0.6,1.1,19851116,1116,1985,38.7
1985-11-17,1985,11,321,4.538,8.2,2.0,5.7,0.7,4.3,81.8,1.4,1.3,19851117,1117,1985,44.4
1985-11-18,1985,11,322,5.008,6.9,-1.6,1.5,0.9,3.0,81.5,0.9,2.0,19851118,1118,1985,45.9
1985-11-19,1985,11,323,5.118,7.7,-3.6,7.7,0.7,2.2,79.8,0.8,2.2,19851119,1119,1985,53.6
1985-11-20,1985,11,324,6.501,14.8,1.8,0.0,0.9,6.7,82.0,0.5,4.2,19851120,1120,1985,53.6
1985-11-21,1985,11,325,3.504,8.0,1.0,0.0,1.1,4.5,94.3,0.7,0.0,19851121,1121,1985,53.6
1985-11-22,1985,11,326,4.814,18.2,7.3,12.7,0.8,11.5,90.8,0.7,1.9,19851122,1122,1985,66.3
1985-11-23,1985,11,327,3.598,12.3,5.6,0.0,1.8,9.5,71.0,1.6,0.2,19851123,1123,1985,66.3
1985-11-24,1985,11,328,7.539,9.6,2.8,0.0,1.1,4.9,44.5,1.6,5.9,19851124,1124,1985,66.3
1985-11-25,1985,11,329,9.301,10.6,-0.6,0.0,2.0,3.7,69.0,0.8,8.5,19851125,1125,1985,66.3
1985-11-26,1985,11,330,6.775,13.0,1.4,0.0,0.7,6.0,72.8,0.9,4.9,19851126,1126,1985,66.3
1985-11-27,1985,11,331,3.582,11.8,-0.5,9.2,1.4,6.1,84.3,0.8,0.3,19851127,1127,1985,75.5
1985-11-28,1985,11,332,3.904,10.6,1.2,11.0,2.0,6.9,65.5,2.3,0.8,19851128,1128,1985,86.5
1985-11-29,1985,11,333,8.181,5.1,-3.6,0.0,1.7,0.8,50.0,1.4,7.1,19851129,1129,1985,86.5
1985-11-30,1985,11,334,3.797,5.2,-4.2,2.9,0.5,-0.4,80.8,0.8,0.7,19851130,1130,1985,89.39999999999999
1985-12-01,1985,12,335,4.389,6.6,-0.3,2.4,0.4,2.8,86.3,1.0,1.6,19851201,1201,1985,2.4
1985-12-02,1985,12,336,6.328,4.3,-2.4,3.0,1.4,1.3,74.3,1.5,4.5,19851202,1202,1985,5.4
1985-12-03,1985,12,337,8.188,8.2,-5.1,0.0,1.1,0.6,72.8,0.9,7.3,19851203,1203,1985,5.4
1985-12-04,1985,12,338,4.939,13.5,0.9,0.2,0.7,5.7,76.5,0.8,2.5,19851204,1204,1985,5.6
1985-12-05,1985,12,339,6.661,13.6,-2.7,0.0,1.3,4.0,73.3,0.8,5.1,19851205,1205,1985,5.6
1985-12-06,1985,12,340,4.704,7.1,-2.6,0.0,0.9,2.4,58.8,1.1,2.2,19851206,1206,1985,5.6
1985-12-07,1985,12,341,7.619,8.8,-4.9,0.0,1.7,0.1,61.5,1.1,6.6,19851207,1207,1985,5.6
1985-12-08,1985,12,342,4.941,3.3,-5.7,0.0,1.1,-1.6,47.5,1.5,2.6,19851208,1208,1985,5.6
1985-12-09,1985,12,343,6.85,-0.1,-9.0,0.0,1.1,-5.5,56.3,1.5,5.5,19851209,1209,1985,5.6
1985-12-10,1985,12,344,7.099,0.9,-8.4,0.0,1.2,-4.6,52.5,1.0,5.9,19851210,1210,1985,5.6
1985-12-11,1985,12,345,7.018,1.8,-6.0,0.0,1.2,-2.8,52.8,1.1,5.8,19851211,1211,1985,5.6
1985-12-12,1985,12,346,8.39,3.3,-8.5,0.0,1.1,-3.8,58.5,0.9,7.9,19851212,1212,1985,5.6
1985-12-13,1985,12,347,3.172,1.2,-6.0,0.4,0.6,-2.0,78.8,0.4,0.0,19851213,1213,1985,6.0
1985-12-14,1985,12,348,5.535,0.7,-5.6,0.3,1.0,-1.5,68.8,1.4,3.6,19851214,1214,1985,6.3
1985-12-15,1985,12,349,8.026,-1.6,-9.0,0.0,1.2,-5.9,53.8,1.4,7.4,19851215,1215,1985,6.3
1985-12-16,1985,12,350,8.609,0.4,-9.8,0.0,1.6,-5.3,53.8,1.1,8.3,19851216,1216,1985,6.3
1985-12-17,1985,12,351,7.552,-1.4,-10.4,0.0,1.2,-6.1,43.8,1.7,6.7,19851217,1217,1985,6.3
1985-12-18,1985,12,352,8.007,2.9,-11.8,0.0,1.1,-5.5,51.0,0.9,7.4,19851218,1218,1985,6.3
1985-12-19,1985,12,353,5.84,2.8,-7.0,0.1,1.4,-2.6,60.3,1.3,4.1,19851219,1219,1985,6.4
1985-12-20,1985,12,354,8.594,3.4,-9.0,0.0,1.4,-3.8,57.5,1.2,8.3,19851220,1220,1985,6.4
1985-12-21,1985,12,355,3.151,3.0,-9.5,0.3,0.8,-2.7,56.8,0.6,0.0,19851221,1221,1985,6.7
1985-12-22,1985,12,356,6.236,4.3,-4.2,9.9,0.9,0.1,80.5,0.5,4.7,19851222,1222,1985,16.6
1985-12-23,1985,12,357,3.285,0.9,-11.7,1.9,0.6,-3.1,81.3,1.1,0.2,19851223,1223,1985,18.5
1985-12-24,1985,12,358,8.543,2.1,-15.4,0.0,1.0,-8.6,70.3,0.6,8.2,19851224,1224,1985,18.5
1985-12-25,1985,12,359,4.147,4.2,-9.0,0.0,0.8,-1.9,75.8,0.5,1.5,19851225,1225,1985,18.5
1985-12-26,1985,12,360,8.101,5.5,-8.8,0.0,1.1,-3.6,72.5,0.7,7.5,19851226,1226,1985,18.5
1985-12-27,1985,12,361,6.135,4.3,-10.3,0.0,0.6,-3.6,72.5,0.8,4.5,19851227,1227,1985,18.5
1985-12-28,1985,12,362,8.389,10.8,-9.4,0.0,1.0,-1.5,71.8,0.5,7.9,19851228,1228,1985,18.5
1985-12-29,1985,12,363,3.184,3.7,-4.3,0.7,1.0,0.5,89.3,0.4,0.0,19851229,1229,1985,19.2
1985-12-30,1985,12,364,3.192,13.8,2.8,11.7,1.9,4.8,87.8,1.9,0.0,19851230,1230,1985,30.9
1985-12-31,1985,12,365,5.058,3.8,-2.0,0.0,1.2,1.0,55.3,1.8,2.8,19851231,1231,1985,30.9
1986-01-01,1986,1,1,4.606,-0.8,-6.2,2.1,0.6,-3.7,71.8,0.9,2.1,19860101,0101,1985,2.1
1986-01-02,1986,1,2,8.816,-0.8,-13.2,0.0,1.0,-7.8,60.8,0.8,8.4,19860102,0102,1985,2.1
1986-01-03,1986,1,3,3.232,1.4,-10.5,8.3,0.6,-3.0,78.0,0.4,0.0,19860103,0103,1985,10.4
1986-01-04,1986,1,4,4.918,0.8,-13.6,2.6,0.9,-5.5,69.3,2.3,2.5,19860104,0104,1985,13.0
1986-01-05,1986,1,5,8.964,-5.0,-14.2,0.0,0.8,-10.9,66.3,1.0,8.5,19860105,0105,1985,13.0
1986-01-06,1986,1,6,8.927,0.5,-15.0,0.0,1.0,-8.4,63.5,0.6,8.4,19860106,0106,1985,13.0
1986-01-07,1986,1,7,5.718,4.2,-7.0,2.2,0.7,-1.6,74.0,0.7,3.6,19860107,0107,1985,15.200000000000001
1986-01-08,1986,1,8,6.825,-0.2,-6.8,0.7,0.5,-3.9,68.3,1.0,5.2,19860108,0108,1985,15.9
1986-01-09,1986,1,9,7.873,0.0,-12.6,0.1,0.8,-6.2,72.0,0.6,6.7,19860109,0109,1985,16.0
1986-01-10,1986,1,10,8.384,-1.4,-11.0,0.0,1.1,-7.0,67.0,0.9,7.4,19860110,0110,1985,16.0
1986-01-11,1986,1,11,9.174,0.0,-13.4,0.0,1.2,-7.4,63.5,1.1,8.5,19860111,0111,1985,16.0
1986-01-12,1986,1,12,8.115,3.4,-13.6,0.0,1.0,-6.3,59.0,0.4,6.9,19860112,0112,1985,16.0
1986-01-13,1986,1,13,8.429,1.9,-8.4,0.0,1.4,-2.4,53.0,1.3,7.3,19860113,0113,1985,16.0
1986-01-14,1986,1,14,8.886,5.2,-11.8,0.0,1.5,-4.2,57.0,0.9,7.9,19860114,0114,1985,16.0
1986-01-15,1986,1,15,5.033,6.7,-3.6,0.0,1.1,0.1,62.3,0.6,2.3,19860115,0115,1985,16.0
1986-01-16,1986,1,16,5.621,7.6,-3.8,0.0,0.9,0.8,71.0,0.5,3.1,19860116,0116,1985,16.0
1986-01-17,1986,1,17,3.687,7.9,-4.0,0.0,1.1,0.5,74.8,0.3,0.3,19860117,0117,1985,16.0
1986-01-18,1986,1,18,5.052,7.7,-2.2,0.0,0.8,1.5,64.8,0.6,2.2,19860118,0118,1985,16.0
1986-01-19,1986,1,19,9.405,10.8,-4.9,0.0,1.2,1.0,64.8,0.6,8.3,19860119,0119,1985,16.0
1986-01-20,1986,1,20,5.186,6.3,-4.7,0.0,0.9,-0.4,73.3,0.8,2.3,19860120,0120,1985,16.0
1986-01-21,1986,1,21,5.864,4.1,-3.8,0.0,1.1,-0.2,70.0,1.3,3.2,19860121,0121,1985,16.0
1986-01-22,1986,1,22,7.124,-0.2,-7.6,0.0,1.2,-3.6,58.0,1.4,4.9,19860122,0122,1985,16.0
1986-01-23,1986,1,23,7.675,6.5,-4.0,0.4,1.6,0.0,66.5,1.1,5.6,19860123,0123,1985,16.400000000000002
1986-01-24,1986,1,24,9.975,3.3,-6.5,0.0,1.7,-2.2,51.8,1.0,8.7,19860124,0124,1985,16.400000000000002
1986-01-25,1986,1,25,8.576,2.0,-6.2,0.0,1.2,-3.5,51.5,1.6,6.7,19860125,0125,1985,16.400000000000002
1986-01-26,1986,1,26,9.512,0.0,-8.5,0.0,1.3,-4.8,52.5,1.6,7.9,19860126,0126,1985,16.400000000000002
1986-01-27,1986,1,27,9.5,1.1,-9.8,0.0,1.4,-5.8,49.8,1.0,7.8,19860127,0127,1985,16.400000000000002
1986-01-28,1986,1,28,7.409,7.9,-8.3,0.0,1.2,-2.0,63.5,0.6,4.9,19860128,0128,1985,16.400000000000002
1986-01-29,1986,1,29,9.401,11.0,-3.9,0.0,1.7,1.0,57.5,0.5,7.5,19860129,0129,1985,16.400000000000002
1986-01-30,1986,1,30,5.187,8.9,-3.4,0.0,1.4,1.8,63.0,0.7,1.8,19860130,0130,1985,16.400000000000002
1986-01-31,1986,1,31,8.472,3.7,-4.8,0.0,1.5,-1.1,58.3,1.3,6.1,19860131,0131,1985,16.400000000000002
1986-02-01,1986,2,32,9.29,2.1,-9.1,0.0,1.4,-3.8,50.3,1.3,7.1,19860201,0201,1985,0.0
1986-02-02,1986,2,33,9.812,5.4,-9.7,0.0,1.2,-2.1,55.0,1.6,7.7,19860202,0202,1985,0.0
1986-02-03,1986,2,34,8.575,-1.0,-7.6,0.3,1.3,-3.8,62.5,1.5,6.0,19860203,0203,1985,0.3
1986-02-04,1986,2,35,10.799,0.9,-10.0,0.0,1.6,-5.3,57.0,1.3,8.8,19860204,0204,1985,0.3
1986-02-05,1986,2,36,7.922,1.6,-8.2,0.0,1.4,-4.3,50.3,1.1,5.0,19860205,0205,1985,0.3
1986-02-06,1986,2,37,9.153,0.2,-12.0,0.0,1.3,-6.9,55.5,1.4,6.5,19860206,0206,1985,0.3
1986-02-07,1986,2,38,11.106,1.0,-11.0,0.0,1.4,-5.4,54.3,1.2,8.9,19860207,0207,1985,0.3
1986-02-08,1986,2,39,10.473,3.0,-9.4,0.0,1.7,-4.1,53.8,1.3,8.0,19860208,0208,1985,0.3
1986-02-09,1986,2,40,10.627,4.6,-6.8,0.0,1.6,-2.2,54.8,0.9,8.1,19860209,0209,1985,0.3
1986-02-10,1986,2,41,6.783,5.6,-9.6,0.0,1.6,-2.7,56.0,0.9,3.2,19860210,0210,1985,0.3
1986-02-11,1986,2,42,11.747,5.4,-7.6,0.0,1.8,-1.2,46.8,1.2,9.3,19860211,0211,1985,0.3
1986-02-12,1986,2,43,11.911,9.0,-8.2,0.0,2.1,-1.0,52.0,0.9,9.4,19860212,0212,1985,0.3
1986-02-13,1986,2,44,4.339,6.9,-5.0,0.2,0.6,0.8,70.0,0.3,0.0,19860213,0213,1985,0.5
1986-02-14,1986,2,45,8.23,12.7,1.8,0.2,1.4,4.8,78.0,1.0,4.7,19860214,0214,1985,0.7
1986-02-15,1986,2,46,5.49,5.2,-3.5,0.1,1.0,0.7,72.5,1.4,1.3,19860215,0215,1985,0.8
1986-02-16,1986,2,47,11.923,8.6,-7.6,0.0,2.1,-1.1,58.0,0.7,9.0,19860216,0216,1985,0.8
1986-02-17,1986,2,48,4.834,8.0,-3.6,2.6,1.2,1.4,61.3,0.8,0.4,19860217,0217,1985,3.4000000000000004
1986-02-18,1986,2,49,5.129,8.1,1.2,5.3,1.1,3.4,78.0,2.1,0.7,19860218,0218,1985,8.7
1986-02-19,1986,2,50,10.998,7.0,-0.5,0.0,1.9,2.4,69.5,1.6,7.6,19860219,0219,1985,8.7
1986-02-20,1986,2,51,5.898,3.4,-4.0,0.0,1.7,0.1,64.5,1.5,1.5,19860220,0220,1985,8.7
1986-02-21,1986,2,52,12.951,5.0,-7.2,0.0,2.0,-1.3,61.8,1.3,9.7,19860221,0221,1985,8.7
1986-02-22,1986,2,53,10.723,7.1,-5.5,0.0,1.8,-0.4,59.8,1.0,7.0,19860222,0222,1985,8.7
1986-02-23,1986,2,54,12.874,7.1,-5.6,0.0,2.2,0.3,57.8,1.4,9.4,19860223,0223,1985,8.7
1986-02-24,1986,2,55,13.572,4.8,-7.3,0.0,2.1,-1.6,46.8,1.6,10.1,19860224,0224,1985,8.7
1986-02-25,1986,2,56,13.316,8.4,-8.2,0.0,2.2,-0.7,52.0,1.1,9.7,19860225,0225,1985,8.7
1986-02-26,1986,2,57,7.606,3.4,-5.6,0.0,1.2,-1.9,63.5,2.2,3.1,19860226,0226,1985,8.7
1986-02-27,1986,2,58,7.489,-2.9,-10.2,4.5,0.4,-5.1,74.8,1.2,2.9,19860227,0227,1985,13.2
1986-02-28,1986,2,59,6.836,2.1,-11.5,0.2,1.3,-4.8,73.0,1.4,2.1,19860228,0228,1985,13.399999999999999
1986-03-01,1986,3,60,8.946,1.7,-8.6,0.2,1.1,-3.6,76.5,1.2,4.4,19860301,0301,1985,0.2
1986-03-02,1986,3,61,7.574,2.8,-7.0,0.5,0.9,-2.2,72.5,1.2,2.8,19860302,0302,1985,0.7
1986-03-03,1986,3,62,12.602,11.7,-5.2,0.0,2.2,0.7,63.5,0.9,8.3,19860303,0303,1985,0.7
1986-03-04,1986,3,63,14.14,11.8,-5.8,0.0,2.4,2.1,58.0,1.1,9.9,19860304,0304,1985,0.7
1986-03-05,1986,3,64,14.324,16.0,-3.1,0.0,2.7,3.7,52.5,1.3,10.0,19860305,0305,1985,0.7
1986-03-06,1986,3,65,14.417,15.4,-3.0,0.0,2.4,5.4,51.3,0.7,10.0,19860306,0306,1985,0.7
1986-03-07,1986,3,66,14.417,17.7,-1.0,0.0,2.7,6.3,57.3,0.9,9.9,19860307,0307,1985,0.7
1986-03-08,1986,3,67,14.416,18.0,-1.9,0.0,2.9,7.1,62.3,0.7,9.8,19860308,0308,1985,0.7
1986-03-09,1986,3,68,6.488,14.8,-0.4,4.2,1.0,6.3,81.8,1.9,1.2,19860309,0309,1985,4.9
1986-03-10,1986,3,69,12.536,10.0,0.2,0.0,2.9,3.8,57.8,2.0,7.6,19860310,0310,1985,4.9
1986-03-11,1986,3,70,13.746,12.8,-2.0,0.0,3.1,4.5,51.5,1.4,8.8,19860311,0311,1985,4.9
1986-03-12,1986,3,71,14.21,12.4,-4.8,0.0,2.3,3.0,57.5,0.7,9.2,19860312,0312,1985,4.9
1986-03-13,1986,3,72,5.547,7.0,-1.2,30.8,2.6,3.8,83.3,1.4,0.0,19860313,0313,1985,35.7
1986-03-14,1986,3,73,8.745,10.8,5.2,2.4,2.1,7.1,75.0,3.6,3.3,19860314,0314,1985,38.1
1986-03-15,1986,3,74,6.116,13.2,-0.8,0.0,1.4,6.0,82.0,1.3,0.5,19860315,0315,1985,38.1
1986-03-16,1986,3,75,13.396,10.3,-1.8,0.0,2.9,2.8,59.3,1.6,8.0,19860316,0316,1985,38.1
1986-03-17,1986,3,76,14.153,13.1,-4.0,0.0,2.2,3.7,64.8,0.9,8.7,19860317,0317,1985,38.1
1986-03-18,1986,3,77,5.769,5.5,3.8,15.8,1.1,4.6,78.3,1.7,0.0,19860318,0318,1985,53.9
1986-03-19,1986,3,78,6.106,6.4,2.8,0.1,1.3,4.2,83.5,2.1,0.3,19860319,0319,1985,54.0
1986-03-20,1986,3,79,14.396,12.2,-1.2,0.0,2.4,5.1,64.8,1.2,8.7,19860320,0320,1985,54.0
1986-03-21,1986,3,80,12.603,15.7,2.5,0.0,2.6,7.9,63.5,0.8,6.8,19860321,0321,1985,54.0
1986-03-22,1986,3,81,5.943,9.3,4.8,2.0,1.0,6.7,80.0,1.0,0.0,19860322,0322,1985,56.0
1986-03-23,1986,3,82,12.248,11.5,1.6,0.0,2.5,6.1,76.0,1.3,6.3,19860323,0323,1985,56.0
1986-03-24,1986,3,83,12.615,13.0,-0.6,0.0,2.8,4.8,66.0,1.2,6.6,19860324,0324,1985,56.0
1986-03-25,1986,3,84,16.991,15.9,-3.3,0.0,3.5,5.3,50.8,1.2,10.9,19860325,0325,1985,56.0
1986-03-26,1986,3,85,15.969,17.2,0.4,0.0,3.6,7.9,51.8,1.0,9.8,19860326,0326,1985,56.0
1986-03-27,1986,3,86,14.433,18.6,0.3,0.0,3.2,8.7,58.3,0.7,8.2,19860327,0327,1985,56.0
1986-03-28,1986,3,87,10.859,21.5,4.8,0.0,2.9,11.4,54.8,0.9,4.6,19860328,0328,1985,56.0
1986-03-29,1986,3,88,14.475,19.9,3.6,0.0,3.5,11.1,56.3,1.2,8.1,19860329,0329,1985,56.0
1986-03-30,1986,3,89,6.69,10.9,2.4,0.0,1.6,7.8,69.8,1.4,0.4,19860330,0330,1985,56.0
1986-03-31,1986,3,90,17.481,15.6,-2.2,0.0,4.2,6.0,53.8,1.4,10.9,19860331,0331,1985,56.0
1986-04-01,1986,4,91,16.326,18.8,-3.0,0.0,3.9,7.5,52.0,1.0,9.7,19860401,0401,1985,0.0
1986-04-02,1986,4,92,16.605,22.8,-1.8,0.0,4.1,9.8,48.8,0.8,9.9,19860402,0402,1985,0.0
1986-04-03,1986,4,93,6.444,11.8,5.1,0.0,1.2,9.3,77.5,1.0,0.0,19860403,0403,1985,0.0
1986-04-04,1986,4,94,16.749,21.2,6.2,0.0,4.8,12.8,54.5,1.7,9.9,19860404,0404,1985,0.0
1986-04-05,1986,4,95,17.963,20.0,2.6,0.0,4.6,10.7,46.5,1.3,11.0,19860405,0405,1985,0.0
1986-04-06,1986,4,96,18.14,16.8,0.8,0.0,5.1,8.2,43.8,2.3,11.1,19860406,0406,1985,0.0
1986-04-07,1986,4,97,17.689,18.0,-2.8,0.0,3.5,6.5,50.8,0.9,10.6,19860407,0407,1985,0.0
1986-04-08,1986,4,98,6.742,15.6,1.5,0.2,1.4,8.7,68.3,1.1,0.1,19860408,0408,1985,0.2
1986-04-09,1986,4,99,6.78,18.6,9.6,0.4,0.9,13.5,89.0,0.5,0.1,19860409,0409,1985,0.6000000000000001
1986-04-10,1986,4,100,16.415,19.3,9.0,4.5,4.3,14.7,76.5,1.6,9.2,19860410,0410,1985,5.1
1986-04-11,1986,4,101,16.794,14.4,1.0,0.0,5.4,8.3,34.5,2.8,9.5,19860411,0411,1985,5.1
1986-04-12,1986,4,102,19.081,18.8,-2.5,0.0,4.7,7.0,48.8,1.5,11.6,19860412,0412,1985,5.1
1986-04-13,1986,4,103,18.297,22.0,-2.0,0.0,4.7,9.6,47.5,0.9,10.8,19860413,0413,1985,5.1
1986-04-14,1986,4,104,13.885,23.9,1.2,15.2,3.2,11.0,65.0,1.1,6.6,19860414,0414,1985,20.299999999999997
1986-04-15,1986,4,105,16.071,19.3,3.3,11.7,4.1,11.1,72.0,2.5,8.6,19860415,0415,1985,32.0
1986-04-16,1986,4,106,19.442,18.1,-0.5,0.0,4.2,8.9,53.8,1.3,11.7,19860416,0416,1985,32.0
1986-04-17,1986,4,107,13.606,18.0,1.5,0.0,2.6,10.0,66.3,1.0,6.2,19860417,0417,1985,32.0
1986-04-18,1986,4,108,18.272,24.9,7.1,0.0,4.9,14.9,60.8,1.1,10.5,19860418,0418,1985,32.0
1986-04-19,1986,4,109,18.973,25.3,4.9,0.0,5.0,15.2,68.5,1.2,11.1,19860419,0419,1985,32.0
1986-04-20,1986,4,110,17.842,20.2,6.9,0.0,5.0,14.3,56.3,1.6,10.0,19860420,0420,1985,32.0
1986-04-21,1986,4,111,16.381,21.9,1.6,0.0,4.6,12.5,47.5,0.6,8.6,19860421,0421,1985,32.0
1986-04-22,1986,4,112,19.027,23.3,8.3,0.0,4.9,15.4,55.5,1.0,11.0,19860422,0422,1985,32.0
1986-04-23,1986,4,113,19.728,24.2,3.9,0.0,5.4,13.4,57.0,0.8,11.6,19860423,0423,1985,32.0
1986-04-24,1986,4,114,19.453,26.4,6.8,0.0,6.0,17.4,61.0,2.1,11.3,19860424,0424,1985,32.0
1986-04-25,1986,4,115,8.3,24.4,15.8,1.7,2.3,20.0,86.8,1.0,1.0,19860425,0425,1985,33.699999999999996
1986-04-26,1986,4,116,7.241,22.3,17.8,2.2,1.8,20.0,92.8,0.9,0.0,19860426,0426,1985,35.9
1986-04-27,1986,4,117,9.997,17.8,11.8,2.8,1.7,15.1,86.8,1.1,2.5,19860427,0427,1985,38.699999999999996
1986-04-28,1986,4,118,18.441,23.2,9.2,0.0,5.0,14.8,63.0,1.3,10.2,19860428,0428,1985,38.699999999999996
1986-04-29,1986,4,119,18.811,25.0,6.4,0.0,5.0,15.1,60.8,1.0,10.5,19860429,0429,1985,38.699999999999996
1986-04-30,1986,4,120,10.639,24.0,10.9,0.0,2.7,16.8,61.8,0.8,3.0,19860430,0430,1985,38.699999999999996
1986-05-01,1986,5,121,7.38,15.6,11.0,26.1,0.8,12.5,90.3,0.7,0.0,19860501,0501,1985,26.1
